id,orig_id,variante,pregunta,model,status,input_tokens,cache_creation_input_tokens,cache_read_input_tokens,output_tokens,thinking_tokens,text_tokens,thinking_chars,text_chars,time_s,stop_reason,error
34,7,4,Quiero saber cuantas cirugias se han empezao desde el 6 de agosto de 2024,claude-opus-5-5,ok,87,0,0,702,129,573,304,1247,8.497,end_turn,
35,7,5,¿Sabrías decirme qué número de cirugias se han empezao desde el 6 de agosto de 2024?,claude-opus-5-5,ok,92,0,0,547,94,453,276,989,7.3107,end_turn,
36,8,1,¿Me puedes decir cuantas cirugias han entrado a quirofano? es pa la profilaxis?,claude-opus-5-5,ok,91,0,0,713,66,647,213,1456,7.6467,end_turn,
37,8,2,Dime cuantas cirugias han entrado a quirofano? es pa la profilaxis,claude-opus-5-5,ok,84,0,0,514,82,432,186,995,6.0425,end_turn,
38,8,3,Necesito saber cuantas cirugias han entrado a quirofano? es pa la profilaxis,claude-opus-5-5,ok,87,0,0,580,99,481,231,1084,6.6566,end_turn,
39,8,4,Quiero saber cuantas cirugias han entrado a quirofano? es pa la profilaxis,claude-opus-5-5,ok,87,0,0,735,178,557,280,1299,8.0095,end_turn,
40,8,5,¿Sabrías decirme qué número de cirugias han entrado a quirofano? es pa la profilaxis?,claude-opus-5-5,ok,92,0,0,894,251,643,338,1496,10.9372,end_turn,
41,9,1,¿Me puedes decir cuantos pctes nacidos del 75 en adelante tenemos?,claude-opus-5-5,ok,87,0,0,471,69,402,269,854,6.2434,end_turn,
42,9,2,Dime cuantos pacientes nacidos del 75 en adelante tenemos,claude-opus-5-5,ok,81,0,0,515,121,394,276,845,5.8328,end_turn,
43,9,3,Necesito saber cuantos pctes nacidos del 75 en adelante hay,claude-opus-5-5,ok,81,0,0,546,110,436,246,893,6.4109,end_turn,
44,9,4,Quiero saber cuantos pctes nacidos del 75 en adelante tenemos,claude-opus-5-5,ok,83,0,0,567,74,493,207,1052,6.3475,end_turn,
45,9,5,¿Sabrías decirme qué número de pctes nacidos del 75 en adelante tenemos?,claude-opus-5-5,ok,88,0,0,497,77,420,242,881,5.6959,end_turn,
46,10,1,¿Me puedes decir cuantos pctes nacidos a partir del 19/01/1975 tenemos?,claude-opus-5-5,ok,91,0,0,432,63,369,221,779,6.0817,end_turn,
47,10,2,Dime cuantos pacientes nacidos a partir del 19/01/1975 tenemos,claude-opus-5-5,ok,85,0,0,482,65,417,199,874,5.3249,end_turn,
48,10,3,Necesito saber cuantos pctes nacidos a partir del 19/01/1975 hay,claude-opus-5-5,ok,85,0,0,551,60,491,198,1023,6.5353,end_turn,
49,10,4,Quiero saber cuantos pctes nacidos a partir del 19/01/1975 tenemos,claude-opus-5-5,ok,87,0,0,591,70,521,207,1105,6.2499,end_turn,
50,10,5,¿Sabrías decirme qué número de pctes nacidos a partir del 19/01/1975 tenemos?,claude-opus-5-5,ok,92,0,0,462,73,389,197,857,14.54,end_turn,
51,11,1,¿Me puedes decir cuantos antibiogramas tenemos con vancomicina?,claude-opus-5-5,ok,84,0,0,751,129,622,381,1293,8.8077,end_turn,
52,11,2,Dime cuantos antibiogramas tenemos con vancomicina,claude-opus-5-5,ok,77,0,0,732,72,660,198,1486,8.0577,end_turn,
53,11,3,Necesito saber cuantos antibiogramas hay con vancomicina,claude-opus-5-5,ok,78,0,0,779,90,689,258,1484,9.1517,end_turn,
54,11,4,Quiero saber cuantos antibiogramas tenemos con vancomicina,claude-opus-5-5,ok,80,0,0,912,122,790,358,1692,10.0257,end_turn,
55,11,5,¿Sabrías decirme qué número de antibiogramas tenemos con vancomicina?,claude-opus-5-5,ok,85,0,0,874,263,611,653,1433,10.0351,end_turn,
56,12,1,¿Me puedes decir cuantos pctes nacidos desde el 19/01/1975 hay por sexo?,claude-opus-5-5,ok,92,0,0,681,213,468,251,889,7.1609,end_turn,
57,12,2,Dime cuantos pacientes nacidos desde el 19/01/1975 hay por sexo,claude-opus-5-5,ok,86,0,0,532,68,464,187,902,5.841,end_turn,
58,12,3,Necesito saber cuantos pctes nacidos desde el 19/01/1975 existen por sexo,claude-opus-5-5,ok,88,0,0,800,143,657,293,1273,7.8173,end_turn,
59,12,4,Quiero saber cuantos pctes nacidos desde el 19/01/1975 hay por sexo,claude-opus-5-5,ok,88,0,0,968,227,741,243,1499,9.4201,end_turn,
60,12,5,¿Sabrías decirme qué número de pctes nacidos desde el 19/01/1975 hay por sexo?,claude-opus-5-5,ok,93,0,0,642,69,573,202,1132,7.188,end_turn,
61,13,1,"¿Me puedes decir qué procedimientos se han hecho en hepatología, nefrología y gastroenterología desde finales de agosto de 2024? Necesito el desglose por tipo.?",claude-opus-5-5,ok,119,0,0,1089,203,886,329,1940,10.6505,end_turn,
62,13,2,"Dime qué procedimientos se han hecho en hepatología, nefrología y gastroenterología desde finales de agosto de 2024? Necesito el desglose por tipo.",claude-opus-5-5,ok,112,0,0,891,147,744,325,1768,8.7074,end_turn,
63,13,3,"Necesito saber qué procedimientos se han hecho en hepatología, nefrología y gastroenterología desde finales de agosto de 2024? Necesito el desglose por tipo.",claude-opus-5-5,ok,115,0,0,1348,177,1171,387,2640,13.3085,end_turn,
64,13,4,"Quiero saber qué procedimientos se han hecho en hepatología, nefrología y gastroenterología desde finales de agosto de 2024? Necesito el desglose por tipo.",claude-opus-5-5,ok,115,0,0,1381,160,1221,320,2625,13.4151,end_turn,
65,13,5,"¿Sabrías decirme qué procedimientos se han hecho en hepatología, nefrología y gastroenterología desde finales de agosto de 2024? Necesito el desglose por tipo.?",claude-opus-5-5,ok,120,0,0,1134,120,1014,371,2226,10.5482,end_turn,
66,14,1,¿Me puedes decir necesito los antibiogramas q tienen vancomicina?,claude-opus-5-5,ok,83,0,0,1239,280,959,348,1889,12.802,end_turn,
67,14,2,Dime necesito los antibiogramas q tienen vancomicina,claude-opus-5-5,ok,76,0,0,1576,682,894,452,1686,14.7247,end_turn,
68,14,3,Necesito saber necesito los antibiogramas q tienen vancomicina,claude-opus-5-5,ok,79,0,0,1447,547,900,302,1742,13.6184,end_turn,
69,14,4,Quiero saber necesito los antibiogramas q tienen vancomicina,claude-opus-5-5,ok,79,0,0,1435,591,844,348,1703,14.0307,end_turn,
70,14,5,¿Sabrías decirme necesito los antibiogramas q tienen vancomicina?,claude-opus-5-5,ok,84,0,0,1624,852,772,602,1449,14.5437,end_turn,
71,15,1,¿Me puedes decir cuántos episodios tenemos ya clasificados en grupos relacionados por el diagnóstico?,claude-opus-5-5,ok,97,0,0,562,73,489,268,1182,6.1432,end_turn,
72,15,2,Dime cuántos episodios tenemos ya clasificados en grupos relacionados por el diagnóstico,claude-opus-5-5,ok,90,0,0,578,101,477,225,1111,6.6586,end_turn,
73,15,3,Necesito saber cuántos episodios hay ya clasificados en grupos relacionados por el diagnóstico,claude-opus-5-5,ok,91,0,0,766,210,556,363,1297,8.7029,end_turn,
74,15,4,Quiero saber cuántos episodios tenemos ya clasificados en grupos relacionados por el diagnóstico,claude-opus-5-5,ok,93,0,0,617,58,559,202,1369,7.3734,end_turn,
75,15,5,¿Sabrías decirme qué número de episodios tenemos ya clasificados en grupos relacionados por el diagnóstico?,claude-opus-5-5,ok,98,0,0,554,127,427,287,1002,6.3471,end_turn,
76,16,1,¿Me puedes decir cuántos pacientes distintos tenemos con un DRG asignado?,claude-opus-5-5,ok,87,0,0,701,186,515,271,1071,7.0607,end_turn,
77,16,2,Dime cuántos pacientes distintos tenemos con un DRG asignado,claude-opus-5-5,ok,80,0,0,605,101,504,278,1082,6.3509,end_turn,
78,16,3,Necesito saber cuántos pacientes distintos hay con un DRG asignado,claude-opus-5-5,ok,81,0,0,742,249,493,271,935,6.8603,end_turn,
79,16,4,Quiero saber cuántos pacientes distintos tenemos con un DRG asignado,claude-opus-5-5,ok,83,0,0,683,106,577,245,1168,6.96,end_turn,
80,16,5,¿Sabrías decirme qué número de pacientes distintos tenemos con un DRG asignado?,claude-opus-5-5,ok,88,0,0,716,258,458,259,869,7.1693,end_turn,
81,17,1,¿Me puedes decir cuál es el peso máximo de los grupos relacionados con el diagnóstico?,claude-opus-5-5,ok,91,0,0,1417,820,597,1013,1319,13.5436,end_turn,
82,17,2,Dime cuál es el peso máximo de los grupos relacionados con el diagnóstico,claude-opus-5-5,ok,84,0,0,1305,804,501,497,1132,14.4385,end_turn,
83,17,3,Necesito saber cuál es el peso máximo de los grupos relacionados con el diagnóstico,claude-opus-5-5,ok,87,0,0,1667,823,844,644,1938,16.6056,end_turn,
84,17,4,Quiero saber cuál es el peso máximo de los grupos relacionados con el diagnóstico,claude-opus-5-5,ok,87,0,0,1515,793,722,682,1625,15.0538,end_turn,
85,17,5,¿Sabrías decirme cuál es el peso máximo de los grupos relacionados con el diagnóstico?,claude-opus-5-5,ok,92,0,0,1418,787,631,782,1432,14.6848,end_turn,
86,18,1,¿Me puedes decir cuántos pacientes distintos se han operado de apendicitis?,claude-opus-5-5,ok,85,0,0,809,121,688,277,1370,8.0889,end_turn,
87,18,2,Dime cuántos pacientes distintos se han operado de apendicitis,claude-opus-5-5,ok,78,0,0,917,174,743,334,1442,9.7274,end_turn,
88,18,3,Necesito saber cuántos pacientes distintos se han operado de apendicitis,claude-opus-5-5,ok,81,0,0,1317,459,858,347,1752,13.5143,end_turn,
89,18,4,Quiero saber cuántos pacientes distintos se han operado de apendicitis,claude-opus-5-5,ok,81,0,0,1280,407,873,352,1723,11.8781,end_turn,
90,18,5,¿Sabrías decirme qué número de pacientes distintos se han operado de apendicitis?,claude-opus-5-5,ok,86,0,0,1125,300,825,368,1585,10.625,end_turn,
91,19,1,¿Me puedes decir cuál es la hemoglobina glicada más baja que tenemos desde finales de noviembre de 2023?,claude-opus-5-5,ok,99,0,0,227,75,152,237,385,4.2251,end_turn,
92,19,2,Dime cuál es la hemoglobina glicada más baja que tenemos desde finales de noviembre de 2023,claude-opus-5-5,ok,92,0,0,260,53,207,185,499,4.514,end_turn,
93,19,3,Necesito saber cuál es la hemoglobina glicada más baja que hay desde finales de noviembre de 2023,claude-opus-5-5,ok,93,0,0,453,77,376,200,837,5.3994,end_turn,
94,19,4,Quiero saber cuál es la hemoglobina glicada más baja que tenemos desde finales de noviembre de 2023,claude-opus-5-5,ok,95,0,0,237,63,174,233,396,3.4411,end_turn,
95,19,5,¿Sabrías decirme cuál es la hemoglobina glicada más baja que tenemos desde finales de noviembre de 2023?,claude-opus-5-5,ok,100,0,0,222,74,148,120,377,3.7717,end_turn,
96,20,1,¿Me puedes decir cuantos problemas de salud hay registraos en total?,claude-opus-5-5,ok,81,0,0,249,51,198,147,501,3.7515,end_turn,
97,20,2,Dime cuantos problemas de salud hay registraos en total,claude-opus-5-5,ok,74,0,0,345,48,297,158,737,4.1971,end_turn,
98,20,3,Necesito saber cuantos problemas de salud existen registraos en total,claude-opus-5-5,ok,77,0,0,988,550,438,356,966,10.4365,end_turn,
99,20,4,Quiero saber cuantos problemas de salud hay registraos en total,claude-opus-5-5,ok,77,0,0,435,70,365,197,836,5.2244,end_turn,
100,20,5,¿Sabrías decirme qué número de problemas de salud hay registraos en total?,claude-opus-5-5,ok,82,0,0,680,316,364,325,850,7.5824,end_turn,
101,21,1,¿Me puedes decir cuantas apendicectomias se han hecho?,claude-opus-5-5,ok,79,0,0,587,195,392,348,902,6.3748,end_turn,
102,21,2,Dime cuantas apendicectomias se han hecho,claude-opus-5-5,ok,72,0,0,736,312,424,313,995,7.7933,end_turn,
103,21,3,Necesito saber cuantas apendicectomias se han hecho,claude-opus-5-5,ok,75,0,0,872,279,593,454,1265,9.5238,end_turn,
104,21,4,Quiero saber cuantas apendicectomias se han hecho,claude-opus-5-5,ok,75,0,0,903,311,592,390,1265,9.2211,end_turn,
105,21,5,¿Sabrías decirme qué número de apendicectomias se han hecho?,claude-opus-5-5,ok,80,0,0,883,335,548,271,1159,9.4188,end_turn,
106,22,1,¿Me puedes decir cuantos episodios distintos d pctes con problemas d salud registraos hay?,claude-opus-5-5,ok,90,0,0,644,77,567,294,1189,7.7806,end_turn,
107,22,2,Dime cuantos episodios distintos d pacientes con problemas d salud registraos hay,claude-opus-5-5,ok,84,0,0,585,104,481,268,1013,6.3494,end_turn,
108,22,3,Necesito saber cuantos episodios distintos d pctes con problemas d salud registraos existen,claude-opus-5-5,ok,86,0,0,742,191,551,410,1220,7.6752,end_turn,
109,22,4,Quiero saber cuantos episodios distintos d pctes con problemas d salud registraos hay,claude-opus-5-5,ok,86,0,0,828,263,565,275,1200,8.9109,end_turn,
110,22,5,¿Sabrías decirme qué número de episodios distintos d pctes con problemas d salud registraos hay?,claude-opus-5-5,ok,91,0,0,626,81,545,200,1149,6.8609,end_turn,
111,23,1,"¿Me puedes decir prescripciones con dosis de 1,6 o menos, cuantas hay?",claude-opus-5-5,ok,89,0,0,576,133,443,267,877,6.9609,end_turn,
112,23,2,"Dime prescripciones con dosis de 1,6 o menos, cuantas hay",claude-opus-5-5,ok,82,0,0,552,119,433,189,845,5.9381,end_turn,
113,23,3,"Necesito saber prescripciones con dosis de 1,6 o menos, cuantas existen",claude-opus-5-5,ok,85,0,0,535,110,425,243,931,6.7654,end_turn,
114,23,4,"Quiero saber prescripciones con dosis de 1,6 o menos, cuantas hay",claude-opus-5-5,ok,85,0,0,610,95,515,265,1004,6.4511,end_turn,
115,23,5,"¿Sabrías decirme prescripciones con dosis de 1,6 o menos, qué número de hay?",claude-opus-5-5,ok,90,0,0,625,166,459,279,911,7.1632,end_turn,
116,24,1,¿Me puedes decir cuantas cirugias se han exo entre finales de 2021 y noviembre del 2024?,claude-opus-5-5,ok,94,0,0,695,123,572,300,1254,7.4826,end_turn,
117,24,2,Dime cuantas cirugias se han exo entre finales de 2021 y noviembre del 2024,claude-opus-5-5,ok,87,0,0,382,92,290,229,700,5.9382,end_turn,
118,24,3,Necesito saber cuantas cirugias se han exo entre finales de 2021 y noviembre del 2024,claude-opus-5-5,ok,90,0,0,815,182,633,316,1397,8.811,end_turn,
119,24,4,Quiero saber cuantas cirugias se han exo entre finales de 2021 y noviembre del 2024,claude-opus-5-5,ok,90,0,0,722,139,583,283,1375,9.9266,end_turn,
120,24,5,¿Sabrías decirme qué número de cirugias se han exo entre finales de 2021 y noviembre del 2024?,claude-opus-5-5,ok,95,0,0,915,300,615,353,1430,10.2463,end_turn,
121,25,1,¿Me puedes decir cuántos pacientes distintos han tenido algún episodio de estancia corta?,claude-opus-5-5,ok,90,0,0,554,80,474,214,1001,6.2433,end_turn,
122,25,2,Dime cuántos pacientes distintos han tenido algún episodio de estancia corta,claude-opus-5-5,ok,83,0,0,701,75,626,223,1333,7.0591,end_turn,
123,25,3,Necesito saber cuántos pacientes distintos han tenido algún episodio de estancia corta,claude-opus-5-5,ok,86,0,0,775,92,683,228,1403,7.987,end_turn,
124,25,4,Quiero saber cuántos pacientes distintos han tenido algún episodio de estancia corta,claude-opus-5-5,ok,86,0,0,1112,361,751,769,1571,10.6527,end_turn,
125,25,5,¿Sabrías decirme qué número de pacientes distintos han tenido algún episodio de estancia corta?,claude-opus-5-5,ok,91,0,0,682,54,628,194,1296,6.6479,end_turn,
126,26,1,"¿Me puedes decir cuantas prescripciones hay con dosis de 1,6 o menos, desglosadas por pauta de administracion?",claude-opus-5-5,ok,102,0,0,735,138,597,247,1256,7.891,end_turn,
127,26,2,"Dime cuantas prescripciones hay con dosis de 1,6 o menos, desglosadas por pauta de administracion",claude-opus-5-5,ok,95,0,0,684,86,598,289,1202,7.2097,end_turn,
128,26,3,"Necesito saber cuantas prescripciones existen con dosis de 1,6 o menos, desglosadas por pauta de administracion",claude-opus-5-5,ok,98,0,0,780,134,646,269,1363,7.8896,end_turn,
129,26,4,"Quiero saber cuantas prescripciones hay con dosis de 1,6 o menos, desglosadas por pauta de administracion",claude-opus-5-5,ok,98,0,0,819,133,686,242,1475,8.2963,end_turn,
130,26,5,"¿Sabrías decirme qué número de prescripciones hay con dosis de 1,6 o menos, desglosadas por pauta de administracion?",claude-opus-5-5,ok,103,0,0,735,129,606,232,1278,7.5753,end_turn,
131,27,1,¿Me puedes decir dosis minima pautada a pctes? de las dosis bajas?,claude-opus-5-5,ok,85,0,0,1067,417,650,290,1215,10.6538,end_turn,
132,27,2,Dime dosis minima pautada a pacientes? de las dosis bajas,claude-opus-5-5,ok,79,0,0,778,126,652,273,1318,8.1946,end_turn,
133,27,3,Necesito saber dosis minima pautada a pctes? de las dosis bajas,claude-opus-5-5,ok,81,0,0,867,206,661,300,1264,9.6153,end_turn,
134,27,4,Quiero saber dosis minima pautada a pctes? de las dosis bajas,claude-opus-5-5,ok,81,0,0,814,195,619,308,1257,8.9417,end_turn,
135,27,5,¿Sabrías decirme dosis minima pautada a pctes? de las dosis bajas?,claude-opus-5-5,ok,86,0,0,1290,546,744,298,1423,12.56,end_turn,
136,28,1,¿Me puedes decir cuantos pctes tienen pautado algo con dosis d 1.6 o menos?,claude-opus-5-5,ok,92,0,0,443,59,384,192,823,5.4828,end_turn,
137,28,2,Dime cuantos pacientes tienen pautado algo con dosis d 1.6 o menos,claude-opus-5-5,ok,86,0,0,595,124,471,262,942,6.215,end_turn,
138,28,3,Necesito saber cuantos pctes tienen pautado algo con dosis d 1.6 o menos,claude-opus-5-5,ok,88,0,0,600,125,475,295,931,7.3697,end_turn,
139,28,4,Quiero saber cuantos pctes tienen pautado algo con dosis d 1.6 o menos,claude-opus-5-5,ok,88,0,0,619,119,500,350,980,7.063,end_turn,
140,28,5,¿Sabrías decirme qué número de pctes tienen pautado algo con dosis d 1.6 o menos?,claude-opus-5-5,ok,93,0,0,360,66,294,161,685,4.609,end_turn,
141,29,1,¿Me puedes decir cuantos episodios de urgencias hubo entre finales de abril del 2022 y mediados de enero del 2024?,claude-opus-5-5,ok,102,0,0,379,106,273,270,654,4.8479,end_turn,
142,29,2,Dime cuantos episodios de urgencias hubo entre finales de abril del 2022 y mediados de enero del 2024,claude-opus-5-5,ok,95,0,0,313,65,248,184,622,3.8223,end_turn,
143,29,3,Necesito saber cuantos episodios de urgencias hubo entre finales de abril del 2022 y mediados de enero del 2024,claude-opus-5-5,ok,98,0,0,461,93,368,232,881,5.2376,end_turn,
144,29,4,Quiero saber cuantos episodios de urgencias hubo entre finales de abril del 2022 y mediados de enero del 2024,claude-opus-5-5,ok,98,0,0,429,93,336,252,821,5.1869,end_turn,
145,29,5,¿Sabrías decirme qué número de episodios de urgencias hubo entre finales de abril del 2022 y mediados de enero del 2024?,claude-opus-5-5,ok,103,0,0,586,77,509,192,1259,6.7606,end_turn,
146,30,1,¿Me puedes decir cuantas muestras de anatomia patologica hay en total?,claude-opus-5-5,ok,83,0,0,322,46,276,144,676,4.1975,end_turn,
147,30,2,Dime cuantas muestras de anatomia patologica hay en total,claude-opus-5-5,ok,76,0,0,227,35,192,166,472,3.8892,end_turn,
148,30,3,Necesito saber cuantas muestras de anatomia patologica existen en total,claude-opus-5-5,ok,79,0,0,761,103,658,299,1514,8.0841,end_turn,
149,30,4,Quiero saber cuantas muestras de anatomia patologica hay en total,claude-opus-5-5,ok,79,0,0,613,65,548,212,1287,7.2652,end_turn,
150,30,5,¿Sabrías decirme qué número de muestras de anatomia patologica hay en total?,claude-opus-5-5,ok,84,0,0,297,48,249,169,595,3.8823,end_turn,
151,31,1,¿Me puedes decir cuántos profesionales distintos han validado muestras de Anatomía Patológica?,claude-opus-5-5,ok,91,0,0,675,93,582,229,1377,7.2678,end_turn,
152,31,2,Dime cuántos profesionales distintos han validado muestras de Anatomía Patológica,claude-opus-5-5,ok,84,0,0,764,190,574,446,1339,8.4913,end_turn,
153,31,3,Necesito saber cuántos profesionales distintos han validado muestras de Anatomía Patológica,claude-opus-5-5,ok,87,0,0,708,88,620,198,1375,7.7786,end_turn,
154,31,4,Quiero saber cuántos profesionales distintos han validado muestras de Anatomía Patológica,claude-opus-5-5,ok,87,0,0,911,210,701,548,1551,9.52,end_turn,
155,31,5,¿Sabrías decirme qué número de profesionales distintos han validado muestras de Anatomía Patológica?,claude-opus-5-5,ok,92,0,0,780,98,682,232,1533,7.9845,end_turn,
156,32,1,¿Me puedes decir cuántas pruebas de detección de Covid-19 se han hecho en microbiología en total?,claude-opus-5-5,ok,94,0,0,664,92,572,255,1398,7.9862,end_turn,
157,32,2,Dime cuántas pruebas de detección de Covid-19 se han hecho en microbiología en total,claude-opus-5-5,ok,87,0,0,678,85,593,214,1356,8.1961,end_turn,
158,32,3,Necesito saber cuántas pruebas de detección de Covid-19 se han hecho en microbiología en total,claude-opus-5-5,ok,90,0,0,720,81,639,260,1457,8.1816,end_turn,
159,32,4,Quiero saber cuántas pruebas de detección de Covid-19 se han hecho en microbiología en total,claude-opus-5-5,ok,90,0,0,732,97,635,218,1515,8.9089,end_turn,
160,32,5,¿Sabrías decirme qué número de pruebas de detección de Covid-19 se han hecho en microbiología en total?,claude-opus-5-5,ok,95,0,0,675,106,569,322,1370,8.2988,end_turn,
161,33,1,¿Me puedes decir a cuántos pacientes distintos se les ha hecho la detección de Covid-19 en microbiología?,claude-opus-5-5,ok,98,0,0,714,162,552,233,1152,7.7824,end_turn,
162,33,2,Dime a cuántos pacientes distintos se les ha hecho la detección de Covid-19 en microbiología,claude-opus-5-5,ok,91,0,0,619,103,516,247,1098,8.5003,end_turn,
163,33,3,Necesito saber a cuántos pacientes distintos se les ha hecho la detección de Covid-19 en microbiología,claude-opus-5-5,ok,94,0,0,1282,385,897,646,1735,13.0048,end_turn,
164,33,4,Quiero saber a cuántos pacientes distintos se les ha hecho la detección de Covid-19 en microbiología,claude-opus-5-5,ok,94,0,0,1054,289,765,276,1548,10.5522,end_turn,
165,33,5,¿Sabrías decirme a qué número de pacientes distintos se les ha hecho la detección de Covid-19 en microbiología?,claude-opus-5-5,ok,99,0,0,780,166,614,443,1296,8.2944,end_turn,
166,34,1,¿Me puedes decir cuantos episodios distintos tienen etiqueta entre finales de enero del 23 y principios de junio del 25?,claude-opus-5-5,ok,102,0,0,611,106,505,221,1052,6.7672,end_turn,
167,34,2,Dime cuantos episodios distintos tienen etiqueta entre finales de enero del 23 y principios de junio del 25,claude-opus-5-5,ok,95,0,0,660,124,536,257,1167,6.9645,end_turn,
